run_index,Latency,Throughput,gc_collection_count,gc_collection_time,jvm_loaded_class_count,jvm_total_loaded_class_count,last_gc_info_duration,memory_heap_usage_used,memory_non_heap_usage_used,network_request_FetchConsumer_ResponseSendTimeMs,network_request_FetchConsumer_TotalTimeMs,network_request_Produce_ResponseSendTimeMs,network_request_Produce_TemporaryMemoryBytes,network_request_Produce_TotalTimeMs,network_socket_FetchConsumer_NetworkProcessorAvgIdlePercent,network_socket_FetchConsumer_RequestHandlerAvgIdlePercent,os_committed_vm_size,os_open_fd_count,os_process_cpu_load,os_process_cpu_time,os_system_cpu_load,server_broker_topics_AllTopicsBytesIn,server_broker_topics_AllTopicsBytesOut,server_broker_topics_AllTopicsMessagesIn,server_broker_topics_TotalFetchRequestsPerSec,server_broker_topics_TotalProduceRequestsPerSec,server_purgatory_NumDelayedFetchRequests,threading_thread_count
3938,2.69,0.57,6.6,51.6,7009.02,7136.2,10.21,190946729.27,71742457.79,56427.5,56423.0,7644.5,990.93,7644.0,0.89,0.99,7354027724.8,190.09,0.02,13127000000.0,0.55,4860.63,214543.46,14.7,80.14,14.63,23.71,68.64
3939,2.9,0.02,6.2,48.6,6999.01,7127.2,11.26,197296971.13,71614392.72,54039.5,54034.5,5201.5,1431.36,5200.5,0.89,0.99,7353897391.32,190.67,0.02,12619000000.0,0.52,3981.09,172305.68,16.05,81.51,10.83,24.08,68.74
3940,1.19,0.04,6.6,48.6,6994.7,7124.3,9.6,185018226.92,71786319.56,57254.5,57248.5,5398.5,,5398.5,0.88,0.99,7353982482.62,190.33,0.02,13215000000.0,0.53,15152.0,720904.82,15.76,85.05,10.6,26.67,68.54
3941,1.03,2.91,5.9,45.1,6990.26,7111.7,11.0,181039819.28,71182778.04,76897.0,76890.0,6049.0,,6048.0,0.89,0.99,7353534221.96,187.27,0.02,10087000000.0,0.42,14586.93,1393373.39,15.23,110.92,9.73,28.59,68.32
3942,2.96,0.03,6.2,61.4,7022.48,7149.9,20.08,211376059.87,71876680.73,59268.5,59265.5,5574.0,1430.93,5574.0,0.89,0.99,7355642880.0,190.38,0.02,13245000000.0,0.54,5420.77,236307.69,16.09,83.99,10.84,26.38,68.71
3943,3.15,0.42,6.5,54.8,6994.88,7124.5,13.51,189339072.89,71512686.98,59919.5,59911.5,5307.5,1423.18,5307.5,0.88,0.99,7353953463.08,190.24,0.02,12910000000.0,0.52,3846.32,164020.62,15.5,85.23,10.47,29.66,68.72
3944,0.97,0.03,5.6,40.2,6990.15,7116.8,10.0,185794940.89,71176724.47,59138.0,59133.0,15665.0,,15665.0,0.89,0.99,7353245109.53,187.5,0.02,9795000000.0,0.44,16420.81,1425519.29,16.74,94.96,16.66,27.16,68.32
3945,3.23,0.36,6.2,56.8,6990.49,7119.0,15.6,194813595.41,71346010.96,62253.5,62247.0,4173.0,1905.59,4173.0,0.89,0.99,7353967228.12,190.92,0.02,12998000000.0,0.51,3073.53,135811.54,15.03,84.48,7.61,26.23,68.76
3946,3.54,0.02,6.8,50.7,7016.24,7146.4,12.6,180442832.6,71698973.81,56171.0,56163.0,4093.5,1872.64,4093.0,0.89,0.99,7354129988.27,190.56,0.02,12619000000.0,0.5,4210.26,197070.71,15.17,86.07,7.78,24.04,68.78
3947,3.25,0.42,6.6,58.1,7011.25,7140.6,17.11,195310384.08,71684191.8,60413.0,60407.5,5384.5,1426.14,5384.0,0.9,0.99,7354894584.24,190.26,0.02,13192000000.0,0.52,3892.76,166714.97,15.7,85.81,10.59,26.23,68.78
3948,1.83,0.02,5.9,44.8,6995.49,7123.0,10.72,193008473.37,70935923.14,70079.0,70075.0,5469.0,1757.35,5469.0,0.89,0.99,7352892102.59,186.89,0.01,9315000000.0,0.39,4748.42,432318.67,15.44,103.92,9.08,28.75,68.18
3949,2.14,0.03,6.5,52.5,6998.52,7126.7,10.27,184505679.75,71826442.09,58162.0,58161.0,8250.5,991.84,8250.5,0.89,0.99,7354438910.45,190.45,0.02,13486000000.0,0.53,7233.24,328287.61,16.52,88.5,16.44,24.98,68.61
3950,3.57,0.03,6.3,47.8,7013.85,7141.3,12.15,191838276.15,71693133.01,53856.5,53850.0,5158.5,1429.2,5158.5,0.88,0.99,7354797037.38,190.25,0.02,12584000000.0,0.52,4022.84,171855.55,16.21,82.64,10.94,28.93,68.78
3951,3.61,0.02,6.4,37.0,7005.69,7135.8,9.84,186994035.85,71539524.25,54593.0,54590.5,3952.5,1886.61,3952.5,0.89,0.99,7354312725.72,190.55,0.02,12298000000.0,0.48,3449.77,146238.43,16.79,85.63,8.55,25.45,68.76
3952,2.71,0.03,6.8,57.1,6998.42,7127.9,16.35,188178204.64,71681466.51,54754.5,54748.0,8036.5,991.2,8036.0,0.89,0.99,7354592833.16,190.23,0.02,13033000000.0,0.55,5441.29,245917.15,16.44,81.81,16.37,25.46,68.62
3953,2.21,0.03,6.4,55.1,7007.74,7134.8,12.96,183665938.15,71922355.03,53568.5,53566.5,7754.0,994.3,7754.0,0.89,0.99,7354784349.09,190.23,0.02,13249000000.0,0.55,7119.31,322203.72,16.29,82.18,16.18,26.22,68.69
3954,2.46,0.03,6.6,49.2,7006.98,7134.3,9.92,196618568.24,71655681.97,53677.0,53673.0,5213.0,1430.86,5213.0,0.89,0.99,7354046476.41,190.74,0.02,12698000000.0,0.52,5509.68,249705.73,16.34,82.38,11.03,25.45,68.64
3955,3.73,0.02,6.6,60.8,6985.67,7110.7,16.66,183623513.41,71459798.12,57379.5,57374.0,4189.0,1914.82,4189.0,0.89,0.99,7355196099.49,190.95,0.02,12700000000.0,0.53,3434.72,143779.53,16.79,82.84,8.49,28.44,68.67
3956,1.19,0.04,6.4,56.2,6999.75,7137.3,14.78,187744952.48,71681392.95,55701.0,55696.0,3955.0,,3954.5,0.88,0.99,7351453491.2,190.51,0.02,12963000000.0,0.51,14677.71,774185.45,15.42,93.59,7.82,23.59,68.57
3957,3.12,0.47,6.2,43.0,6988.08,7129.3,9.5,198890238.74,71422291.48,62778.5,62774.0,4188.5,1904.51,4188.0,0.88,0.99,7350904608.58,190.55,0.02,13066000000.0,0.5,3958.28,189739.44,14.16,87.69,7.17,25.43,68.65
3958,0.88,0.03,5.8,58.4,6997.45,7122.3,13.84,186779360.6,71305692.06,64742.0,64730.0,16639.0,,16637.0,0.9,0.99,7353491328.78,187.16,0.02,10218000000.0,0.44,14959.32,1428838.01,15.26,92.06,15.19,26.6,68.28
3959,1.99,0.03,6.7,72.5,6994.46,7125.2,16.56,197057744.05,71783835.57,58207.0,58203.5,8329.5,991.0,8329.5,0.89,0.99,7355025156.65,190.97,0.02,13542000000.0,0.56,7459.23,341221.31,16.68,86.05,16.61,25.22,68.7
3960,2.96,0.03,6.8,52.7,6987.76,7115.4,13.26,185939734.33,71657294.66,55806.5,55805.5,8101.5,993.59,8100.0,0.89,0.99,7354281236.17,190.39,0.02,13357000000.0,0.54,5219.05,227878.3,15.79,81.12,15.69,24.55,68.64
3961,1.18,0.04,6.8,48.6,7009.45,7140.8,9.85,179908463.21,71878208.6,58603.5,58599.5,4185.0,,4185.0,0.89,0.99,7353621035.44,190.63,0.02,13501000000.0,0.52,13608.01,716850.13,14.31,87.32,7.29,25.84,68.65
3962,1.69,0.02,5.8,50.5,6983.5,7109.8,16.28,187250769.36,70939064.07,60574.0,60565.0,7598.0,1406.94,7598.0,0.89,0.99,7353581164.61,187.59,0.01,9078000000.0,0.41,5951.12,548675.14,16.4,96.32,12.62,26.98,68.31
3963,2.43,0.57,6.9,55.0,7000.13,7125.9,12.6,193892011.93,71642966.31,58829.5,58824.0,5250.5,1429.38,5250.5,0.89,0.99,7353916037.43,190.54,0.02,12996000000.0,0.51,5206.39,238106.27,15.43,84.9,10.43,25.73,68.66
3964,1.96,0.03,6.5,69.5,6993.94,7124.6,14.47,187219799.64,71918487.04,54129.0,54124.5,3912.5,,3912.5,0.84,0.99,7354070434.91,190.21,0.02,13233000000.0,0.51,16239.0,739522.5,17.07,91.35,8.64,26.32,68.57
3965,1.27,0.04,6.7,56.3,6996.61,7124.5,13.11,180165303.9,71701828.76,57769.5,57765.0,4072.5,,4071.5,0.89,0.99,7353729368.44,190.28,0.02,13142000000.0,0.51,15895.7,747729.06,16.72,92.43,8.45,27.09,68.59
3966,2.22,0.03,6.6,38.7,6995.07,7123.6,7.44,183694364.9,71745510.49,57960.5,57957.0,8271.0,995.71,8269.0,0.89,0.99,7354290669.38,190.31,0.02,13547000000.0,0.53,6931.27,313708.02,15.87,82.94,15.75,26.4,68.64
3967,2.41,0.57,6.4,51.8,6998.82,7125.9,12.26,188334062.05,71557226.7,61444.0,61439.0,5316.5,1446.61,5316.5,0.89,0.99,7354181743.71,190.3,0.02,13134000000.0,0.51,4553.08,226293.75,13.82,88.78,9.24,24.26,68.64
3968,1.85,0.02,5.9,47.6,6971.9,7125.1,10.4,189810934.33,70768733.43,68366.0,68365.0,5542.0,1754.34,5542.0,0.87,0.99,7346033257.03,186.55,0.01,9481000000.0,0.38,4790.1,442299.16,15.53,96.89,9.18,27.97,68.07
3969,2.67,0.57,6.7,54.4,7013.97,7142.0,11.39,188729571.28,71829753.49,61110.5,61105.0,8295.5,990.99,8295.5,0.89,0.99,7354491730.23,190.39,0.02,13737000000.0,0.54,4992.55,218641.2,15.1,82.0,15.03,25.15,68.69
3970,1.19,1.54,6.4,46.6,6998.36,7126.1,9.94,184957959.82,71770397.33,58010.0,58005.5,4377.5,,4377.0,0.89,0.99,7354278139.35,190.38,0.02,12944000000.0,0.55,13898.13,738340.76,14.57,88.34,8.12,25.22,68.62
3971,1.99,0.03,7.0,67.6,7010.19,7138.2,17.33,198292959.1,71845565.53,56525.0,56519.0,8108.5,991.95,8107.0,0.89,0.99,7353830458.96,190.41,0.02,13485000000.0,0.55,7548.05,348436.0,16.88,88.09,16.8,25.33,68.58
3972,1.17,0.04,6.6,73.6,7002.04,7127.0,18.47,184365676.13,71863446.35,54099.5,54096.5,5181.5,,5181.5,0.89,0.99,7353871304.15,190.22,0.02,12800000000.0,0.53,16186.47,766308.36,16.84,88.08,11.38,25.35,68.6
3973,1.46,0.02,5.9,43.0,6973.28,7132.8,11.71,182768220.33,70857561.03,65595.0,65592.0,16458.0,991.12,16457.0,0.87,0.99,7346070124.84,186.46,0.01,9873000000.0,0.42,6638.37,689763.84,15.16,101.62,15.09,26.79,68.09
3974,2.2,0.03,6.6,49.3,7008.39,7137.4,10.71,184586817.11,71822898.29,55534.0,55529.0,8063.5,991.45,8063.5,0.88,0.99,7354248825.02,190.08,0.02,13341000000.0,0.53,7275.02,332978.42,16.62,84.35,16.54,26.18,68.68
3975,2.18,0.03,6.3,45.9,7009.37,7137.0,8.77,188235101.16,71816451.98,58568.0,58564.0,8336.0,991.18,8334.5,0.88,0.99,7354354225.65,190.35,0.02,13485000000.0,0.53,7293.56,329690.66,16.66,87.53,16.58,25.31,68.65
3976,3.05,0.02,6.7,58.2,7007.51,7138.2,17.09,192021390.83,71500829.44,55391.5,55388.5,3921.0,1903.5,3921.0,0.89,0.99,7354148265.12,191.01,0.02,12354000000.0,0.5,4254.68,187318.49,15.23,81.52,7.71,25.28,68.69
3977,2.26,0.62,6.4,64.4,7014.76,7143.8,12.44,189128376.5,72013727.34,61209.0,61206.5,8224.5,993.75,8223.5,0.84,0.99,7355175653.62,190.38,0.02,13998000000.0,0.53,6694.88,332712.24,15.31,92.11,15.22,25.94,68.7
3978,3.22,0.03,6.7,51.9,7017.52,7149.0,12.22,195139520.27,71707976.27,59284.5,59278.5,4179.5,1904.46,4179.0,0.89,0.99,7355050710.11,190.61,0.02,12862000000.0,0.5,4263.59,201810.39,15.25,89.65,7.72,25.61,68.76
3979,2.68,0.03,6.6,64.1,6997.38,7124.5,14.72,185433995.48,71651543.61,58740.0,58733.0,5513.0,1435.12,5512.5,0.89,0.99,7353876160.39,191.09,0.02,13224000000.0,0.52,5425.76,236093.78,16.39,87.79,11.02,25.64,68.6
3980,3.26,0.36,6.4,53.1,7001.84,7131.2,16.67,188554361.18,71511367.01,60071.5,60064.0,4012.0,1913.16,4012.0,0.89,0.99,7354587641.79,190.37,0.02,12703000000.0,0.5,3165.09,139147.04,15.48,86.15,7.83,26.05,68.77
3981,1.23,0.04,6.4,41.5,6993.23,7118.2,7.88,183717195.95,71734022.47,56637.0,56636.0,4059.0,,4059.0,0.89,0.99,7353417743.52,189.93,0.02,13072000000.0,0.52,16091.87,761726.61,16.91,89.92,8.53,26.8,68.56
3982,2.93,0.52,6.8,66.7,7013.48,7148.3,15.01,198283192.5,71884390.38,59870.5,59865.5,5304.5,1430.8,5304.5,0.84,0.99,7354357424.87,191.07,0.02,13328000000.0,0.52,5794.01,251932.6,17.2,94.35,11.59,24.19,68.66
3983,2.67,0.03,7.0,56.3,7016.19,7142.9,13.48,185005797.28,71823428.77,56932.0,56922.0,5413.0,1434.1,5412.5,0.9,0.99,7354629259.64,190.78,0.02,13157000000.0,0.52,5062.8,251803.7,15.03,86.75,10.12,24.13,68.64
3984,1.29,0.02,5.8,43.3,6999.56,7124.4,10.26,182115129.43,71116692.57,61614.0,61614.0,15509.0,990.91,15509.0,0.9,0.99,7353605154.13,186.92,0.02,9862000000.0,0.43,6660.69,628848.13,15.23,91.25,15.15,28.49,68.28
3985,1.71,0.02,6.0,50.1,6980.25,7108.0,12.93,183392848.68,70842374.76,61913.0,61904.0,15403.0,995.09,15402.0,0.89,0.99,7353256050.81,187.32,0.01,9631000000.0,0.43,5103.69,477638.32,15.47,94.1,15.35,26.1,68.28
3986,2.1,0.03,6.7,61.4,7011.28,7139.7,13.79,200586995.01,71855074.99,56184.5,56180.5,8035.5,990.92,8035.0,0.88,0.99,7354932484.65,190.22,0.02,13368000000.0,0.54,7459.76,340681.26,16.68,87.04,16.61,25.89,68.53
3987,1.91,0.72,5.7,50.5,6987.87,7113.1,13.41,187200338.63,70836995.57,76385.0,76383.0,5390.0,1757.66,5390.0,0.88,0.99,7352981032.34,187.23,0.01,9448000000.0,0.41,3323.07,300989.97,14.71,107.56,8.66,28.7,68.27
3988,3.35,0.02,6.7,50.0,7015.39,7150.0,10.22,186488491.99,71678859.82,55280.5,55275.5,5289.5,1425.85,5289.5,0.89,0.99,7354639449.99,190.07,0.02,12750000000.0,0.52,3571.55,165585.74,14.39,81.43,9.72,27.87,68.75
3989,1.18,0.04,6.6,44.6,7011.86,7137.5,8.06,182259190.27,71952307.5,56771.0,56762.5,5270.5,,5270.5,0.89,0.99,7354381405.09,190.42,0.02,13326000000.0,0.55,16104.73,762713.05,16.77,90.67,11.08,27.39,68.59
3990,3.57,0.02,6.9,53.2,7020.55,7150.8,11.47,185209142.64,71621138.34,56381.0,56378.0,4061.0,1898.65,4061.0,0.88,0.99,7354404227.88,190.97,0.02,12601000000.0,0.51,2805.48,135363.27,13.7,79.21,6.95,24.61,68.71
3991,3.57,0.02,6.6,43.3,7002.14,7130.6,9.84,184507615.32,71494187.13,57464.5,57462.0,4069.0,1904.32,4069.0,0.89,0.99,7353711339.83,190.34,0.02,12583000000.0,0.5,4399.31,187739.56,16.0,84.47,8.09,24.27,68.71
3992,2.7,0.58,6.7,58.6,6987.2,7113.8,12.63,195664126.61,71494976.84,61137.5,61129.5,5363.0,1434.9,5363.0,0.89,0.99,7354472572.12,190.32,0.02,13331000000.0,0.53,5134.74,227199.78,15.26,86.03,10.27,25.27,68.77
3993,3.24,0.03,6.8,44.0,7010.51,7139.8,9.63,180285450.35,71643361.64,56866.0,56859.5,4051.5,1903.76,4051.5,0.89,0.99,7354747485.09,190.84,0.02,12572000000.0,0.49,4197.4,179558.65,15.25,79.95,7.73,27.21,68.77
3994,1.87,0.02,6.0,40.6,6992.76,7120.6,8.56,186368046.39,70963176.52,67763.0,67754.0,5507.0,1764.33,5501.0,0.89,0.99,7353385543.37,186.83,0.01,9356000000.0,0.4,5204.61,472946.27,16.89,104.24,9.96,28.77,68.28
3995,1.98,0.03,6.3,50.9,6999.52,7123.0,11.25,190549545.11,71748157.02,57858.0,57856.0,8256.0,994.69,8256.0,0.89,0.99,7354102582.3,190.52,0.02,13584000000.0,0.54,6859.93,311700.99,15.69,82.35,15.59,24.44,68.67
3996,2.99,0.02,6.3,45.9,7016.08,7151.5,10.14,191490409.99,71575874.68,53830.5,53823.5,3914.5,1897.8,3914.5,0.88,0.99,7352193427.39,190.67,0.02,12432000000.0,0.5,3114.95,134737.78,15.22,77.16,7.72,26.33,68.74
3997,2.0,0.03,7.0,49.8,7018.09,7150.7,9.34,186748660.04,71906674.21,55126.5,55120.0,8035.5,990.91,8035.0,0.89,0.99,7354151482.96,190.14,0.02,13249000000.0,0.53,7373.74,339528.78,16.49,82.95,16.42,26.08,68.66
3998,3.1,0.03,6.8,45.7,7027.01,7161.1,10.48,193797129.41,71676845.58,58420.0,58416.5,4153.5,1910.77,4153.0,0.89,0.99,7354353040.29,190.13,0.02,12915000000.0,0.51,4057.16,192351.21,14.53,84.21,7.34,25.31,68.74
3999,2.65,0.03,6.4,61.4,6996.48,7125.3,19.3,196722130.14,71670196.85,53519.5,53516.0,7839.0,990.91,7837.5,0.89,0.99,7353387094.88,190.23,0.02,13165000000.0,0.54,5385.92,239934.84,16.27,82.05,16.2,25.88,68.62
4000,1.14,1.46,6.6,55.8,7000.59,7128.4,12.41,184414932.02,71779293.41,60606.0,60603.0,5363.0,,5362.0,0.89,0.99,7353515656.53,190.25,0.02,13003000000.0,0.56,14352.58,680847.04,14.94,86.4,10.06,24.89,68.53
4001,2.0,0.03,6.4,51.9,6994.38,7123.1,12.83,183411140.08,71752179.71,53259.0,53251.5,7699.0,991.75,7696.0,0.89,0.99,7354766677.33,190.15,0.02,13072000000.0,0.53,6442.16,331100.11,14.72,83.1,14.64,23.6,68.65
4002,1.07,0.04,6.5,61.4,6991.73,7116.4,15.33,187048943.08,71763798.18,54108.5,54102.5,7808.5,,7807.0,0.89,0.99,7353582340.65,190.25,0.02,13503000000.0,0.56,16257.52,771953.47,16.57,87.68,16.5,27.95,68.54
4003,2.51,0.03,6.6,51.2,7004.59,7136.0,15.08,195007949.73,71786652.0,57326.5,57320.5,8304.0,992.52,8304.0,0.89,0.99,7354621390.35,190.16,0.02,13596000000.0,0.54,5090.8,227739.35,15.4,80.42,15.31,31.26,68.67
4004,1.01,0.03,5.8,46.8,6998.03,7120.7,12.79,181004463.85,71245624.82,64401.0,64396.0,8321.0,,8321.0,0.89,0.99,7353875989.72,186.98,0.01,9901000000.0,0.42,17077.28,1629455.36,17.67,103.68,13.39,26.92,68.32
4005,2.63,0.03,6.5,48.5,6998.3,7125.9,10.78,197385744.49,71687752.96,57699.0,57696.0,8248.5,991.28,8246.5,0.89,0.99,7354335979.83,189.97,0.02,13429000000.0,0.53,5188.55,252573.17,15.68,89.87,15.61,26.71,68.69
4006,2.13,0.03,6.6,49.2,7007.54,7135.1,8.67,196623747.25,71820627.21,53960.0,53956.5,7815.0,991.17,7814.0,0.89,0.99,7354276842.28,190.07,0.02,13087000000.0,0.53,7393.61,336124.1,16.53,84.42,16.46,27.6,68.67
4007,3.23,0.03,6.9,42.1,7021.53,7152.7,7.85,184908722.97,71705455.88,57093.0,57091.5,4055.5,1907.8,4055.5,0.89,0.99,7354414560.97,190.47,0.02,12762000000.0,0.5,4432.78,190035.05,15.87,82.72,8.03,25.27,68.67
4008,0.9,0.03,6.0,50.0,6991.28,7120.6,12.25,181837202.38,71172164.1,66380.0,66380.0,8318.0,,8318.0,0.89,0.99,7353689016.63,187.58,0.01,9845000000.0,0.42,15608.68,1494422.39,16.15,99.32,12.33,29.7,68.27
4009,3.7,0.03,6.8,63.9,7015.54,7146.8,16.38,194832546.53,71563388.38,57047.5,57041.5,3948.0,1992.73,3948.0,0.89,0.99,7353406172.32,190.58,0.02,12492000000.0,0.49,3909.04,181582.53,14.4,80.72,6.95,24.78,68.7
4010,3.22,0.36,6.4,48.2,6986.26,7112.6,9.91,188916080.07,71354199.52,63423.5,63418.5,4149.5,1912.45,4149.0,0.89,0.99,7354511524.46,190.29,0.02,12980000000.0,0.5,3040.2,131459.49,14.87,85.96,7.52,26.62,68.74
4011,3.28,0.02,6.6,38.7,6985.55,7148.1,7.37,184609641.96,71305133.13,59674.5,59669.5,4253.0,1901.05,4253.0,0.87,0.99,7346645553.89,189.58,0.02,12868000000.0,0.48,3337.07,146934.11,16.3,85.41,8.26,26.37,68.54
4012,1.2,0.04,6.5,59.5,6985.08,7110.9,13.22,184984304.24,71682597.35,54878.0,54871.5,3921.5,,3921.0,0.89,0.99,7353591851.44,191.23,0.02,12843000000.0,0.51,15158.69,727213.32,15.94,86.19,8.07,27.78,68.56
4013,2.43,0.55,6.8,60.7,6994.99,7121.3,14.12,188303060.48,71566416.84,58936.5,58931.0,7970.0,990.99,7970.0,0.89,0.99,7354253237.53,190.16,0.02,13513000000.0,0.56,5113.92,228241.75,15.46,84.81,15.39,25.36,68.63
4014,2.71,0.55,6.5,58.6,7014.11,7145.4,12.68,196471076.01,71780395.72,62059.0,62056.0,8361.0,991.22,8360.0,0.89,0.99,7354197047.85,189.98,0.02,13734000000.0,0.55,5016.8,219421.31,15.16,83.59,15.09,26.6,68.67
4015,1.16,0.04,6.5,56.0,6988.8,7113.5,13.37,182300155.42,71642678.79,54590.0,54584.0,3940.5,,3940.5,0.89,0.99,7353507231.81,190.47,0.02,12787000000.0,0.52,15503.87,741119.09,16.3,85.99,8.24,27.35,68.56
4016,3.38,0.02,6.6,55.4,7001.35,7132.8,16.09,186933322.97,71530608.47,57031.5,57027.5,4067.0,1910.14,4067.0,0.89,0.99,7353949519.13,190.37,0.02,12505000000.0,0.5,3255.7,141445.05,15.92,83.44,8.05,24.18,68.74
4017,1.18,0.04,6.3,40.4,7005.2,7133.9,6.97,188964194.38,71730721.68,53443.5,53439.5,3882.0,,3881.5,0.89,0.99,7353638455.85,190.49,0.02,12592000000.0,0.52,14786.28,701827.57,15.55,81.74,7.88,25.14,68.58
4018,1.75,0.02,5.7,40.1,6983.68,7116.7,11.83,195166640.85,70889237.48,69126.0,69123.0,8258.0,1428.66,8257.0,0.89,0.99,7351220329.5,186.74,0.01,9502000000.0,0.4,4461.11,412769.67,16.6,107.9,12.53,25.73,68.27
4019,3.39,0.02,6.4,64.6,6974.73,7115.3,18.36,192154059.21,71394140.81,54955.0,54952.0,4048.0,1904.98,4048.0,0.85,0.99,7349165388.02,189.99,0.02,13035000000.0,0.55,3431.97,149289.78,16.79,78.03,8.49,26.71,68.57
4020,0.91,0.03,6.1,47.0,6990.84,7117.9,11.82,180281305.43,71278274.38,63521.0,63519.0,11538.0,,11537.0,0.89,0.99,7352978996.75,186.84,0.02,9990000000.0,0.43,15772.58,1503352.47,16.22,96.31,13.96,25.18,68.29
4021,2.46,0.03,6.8,53.9,7005.46,7135.3,13.31,186915263.38,71785400.44,57663.5,57658.5,8379.5,991.19,8378.5,0.89,0.99,7354234045.28,190.38,0.02,13655000000.0,0.55,4796.85,238211.47,14.5,83.23,14.43,25.83,68.65
4022,2.39,0.03,6.6,49.5,7002.74,7133.6,10.7,190360813.94,71630109.53,56169.5,56164.5,5331.0,1430.46,5331.0,0.88,0.99,7353800682.28,190.46,0.02,12625000000.0,0.51,5343.7,238755.56,15.85,82.22,10.69,25.05,68.67
4023,2.23,0.03,6.4,54.8,7006.54,7133.0,12.65,190649201.22,71766662.3,56769.0,56761.5,8036.0,990.93,8036.0,0.89,0.99,7354812459.44,190.88,0.02,13450000000.0,0.53,7335.01,332106.5,16.75,89.32,16.67,24.15,68.68
4024,3.18,0.03,6.6,50.2,6998.96,7126.4,11.02,187674195.74,71464068.92,55437.0,55432.0,3931.0,1898.94,3930.5,0.89,0.99,7354008647.37,190.74,0.02,12389000000.0,0.49,4492.57,194822.0,16.05,85.31,8.14,26.2,68.75
4025,2.04,0.02,6.2,56.3,6996.4,7122.8,15.77,180937772.16,70950125.35,61155.0,61152.0,7638.0,1417.02,7637.0,0.88,0.99,7353909933.77,187.33,0.01,9244000000.0,0.41,3940.84,398580.34,14.55,96.06,11.1,26.16,68.34
4026,1.24,0.04,6.8,40.2,6970.01,7117.1,8.25,179439166.23,71570340.69,58871.5,58868.5,4227.0,,4226.5,0.88,0.99,7348791797.02,189.57,0.02,13462000000.0,0.5,14846.8,697997.36,15.62,82.9,7.89,26.96,68.42
4027,1.23,0.04,6.2,50.2,6996.27,7122.1,12.02,190300030.56,71783659.3,54034.5,54028.0,3906.5,,3906.0,0.88,0.99,7354144640.78,190.9,0.02,12907000000.0,0.52,15848.43,758189.2,16.66,87.86,8.45,26.82,68.6
4028,2.98,0.37,6.3,52.4,7010.68,7139.9,14.41,192555744.23,71637771.3,59919.0,59915.0,4044.5,1903.3,4044.0,0.89,0.99,7354379127.47,191.24,0.02,12745000000.0,0.52,3217.78,142162.56,15.73,86.46,7.96,25.06,68.74
4029,1.99,0.03,6.6,55.0,6998.28,7124.0,13.16,183581215.04,71747262.53,56332.5,56329.0,7895.0,992.99,7893.0,0.89,0.99,7354367236.65,190.37,0.02,13230000000.0,0.54,6901.04,318704.11,15.77,84.23,15.68,24.99,68.53
4030,1.18,0.04,6.6,52.2,6997.02,7122.9,11.71,186889739.01,71789672.86,54897.0,54894.5,5291.5,,5290.5,0.89,0.99,7353242112.0,190.15,0.02,13075000000.0,0.53,15829.32,746592.16,16.47,85.5,11.12,25.71,68.59
4031,3.05,0.03,6.8,60.8,7008.38,7144.3,16.33,179771408.81,71534180.19,56557.0,56552.0,4002.0,1884.44,4002.0,0.89,0.99,7354190621.48,190.96,0.02,12410000000.0,0.5,4155.1,197409.74,15.04,88.4,7.66,24.06,68.69
4032,2.71,0.57,6.6,54.0,7000.0,7129.9,14.99,184080563.46,71546547.77,58695.0,58691.0,5225.0,1433.95,5225.0,0.89,0.99,7353948523.05,190.99,0.02,12523000000.0,0.52,5194.73,229513.76,15.67,86.64,10.57,26.01,68.72
4033,2.15,0.74,6.6,51.8,7006.7,7135.2,12.95,186771207.14,71790556.01,63505.5,63503.5,8330.0,991.19,8330.0,0.88,0.99,7354410582.88,189.92,0.02,13757000000.0,0.55,6667.04,299561.21,15.24,88.4,15.16,27.67,68.62
4034,3.58,0.03,6.3,44.3,7007.35,7137.5,9.0,191545013.24,71699156.93,58621.5,58621.0,5578.0,1429.71,5578.0,0.89,0.99,7354263511.66,189.81,0.02,13327000000.0,0.52,4191.95,180598.47,16.9,86.77,11.4,26.35,68.76
4035,2.95,0.03,6.9,52.2,7028.13,7155.7,11.18,188913051.45,71854937.07,56143.0,56139.5,5352.5,1430.88,5351.5,0.89,0.99,7355021001.7,190.52,0.02,13036000000.0,0.52,4829.44,232954.31,14.34,81.62,9.66,24.82,68.78
4036,1.2,0.04,6.6,49.5,6996.7,7130.4,8.94,186758392.48,71933216.42,60816.5,60815.0,8480.0,,8479.0,0.88,0.99,7353365858.46,189.7,0.02,14267000000.0,0.55,16229.38,766095.86,16.55,93.0,16.47,27.71,68.5
4037,2.74,0.03,6.3,50.0,7011.03,7141.3,16.05,193802995.44,71766070.82,59093.5,59086.5,5558.0,1430.54,5556.5,0.89,0.99,7354817616.68,190.34,0.02,13341000000.0,0.51,5622.25,249923.34,16.96,88.67,11.44,24.67,68.64
4038,2.22,0.03,6.2,58.3,7007.91,7135.9,17.67,186748909.3,71850663.4,55904.0,55903.0,8133.5,990.94,8133.5,0.89,0.99,7354389625.02,190.11,0.02,13331000000.0,0.54,7259.65,330793.5,16.57,84.62,16.5,29.16,68.62
4039,2.78,0.46,6.3,44.1,6998.13,7124.7,7.73,190008367.33,71508216.79,61453.5,61443.5,4062.0,1900.07,4061.0,0.88,0.99,7354216019.78,191.21,0.02,12880000000.0,0.51,4130.38,181969.37,15.0,85.34,7.61,27.83,68.76
